Category,Rating,Reviews,Size,Installs,Type,Content Rating
GAME,4.6,169661,94000,"10,000,000",Free,Everyone
SPORTS,4.4,172,25000,"1,000",Paid,Everyone
FAMILY,4.3,7441,21000,"100,000",Free,Everyone 10+
SPORTS,4.4,55,45000,"1,000",Paid,Everyone
MEDICAL,2.6,496,45000,"100,000",Free,Everyone
SPORTS,3.6,25,24000,"1,000",Paid,Everyone
FAMILY,3.8,11,83000,"1,000",Free,Everyone
FAMILY,4.4,31,88000,100,Paid,Everyone
FAMILY,4.4,21,51000,"1,000",Free,Everyone
FAMILY,3,10,63000,"1,000",Free,Everyone
MAPS_AND_NAVIGATION,4.2,43252,21000,"1,000,000",Free,Everyone
LIFESTYLE,3.7,492,7200,"10,000",Free,Everyone
BOOKS_AND_REFERENCE,5,5,51000,0,Paid,Everyone
MAPS_AND_NAVIGATION,0,0,98000,100,Free,Everyone 10+
MEDICAL,4.2,8,27000,100,Free,Everyone
PRODUCTIVITY,4.8,4,9300,100,Free,Everyone
TRAVEL_AND_LOCAL,4.4,7,87000,100,Free,Everyone
FAMILY,4.1,36151,55000,"1,000,000",Free,Everyone
LIFESTYLE,4.7,113,26000,"1,000",Free,Everyone
PARENTING,4.7,8343,62000,"10,000",Paid,Everyone
TOOLS,3.3,27,22000,"1,000",Free,Everyone
GAME,4,209,40000,"10,000",Free,Teen
LIFESTYLE,0,0,5500,0,Free,Everyone
FAMILY,0,0,18000,0,Paid,Everyone
FAMILY,1,1,74000,0,Paid,Everyone
TRAVEL_AND_LOCAL,4.4,382,16000,"10,000",Free,Everyone
PHOTOGRAPHY,4.2,5,64000,100,Free,Everyone
VIDEO_PLAYERS,4.4,8,16000,"1,000",Free,Everyone
PRODUCTIVITY,4.6,27135,25000,"100,000",Paid,Everyone
TRAVEL_AND_LOCAL,4.3,20,12000,"1,000",Free,Everyone
FAMILY,4.4,7,18000,"1,000",Free,Everyone
VIDEO_PLAYERS,0,1,4500,100,Free,Everyone
SPORTS,3.7,20,77000,"1,000",Free,Everyone
EVENTS,2.9,7,85000,100,Free,Everyone
TRAVEL_AND_LOCAL,4,1,85000,100,Free,Everyone
MEDICAL,4.4,112,26000,"1,000",Free,Everyone
FAMILY,3.3,14,2000,"1,000",Free,Everyone
BUSINESS,0,1,3900,100,Free,Everyone
MEDICAL,0,3,11000,0,Free,Everyone
FAMILY,4.2,4,18000,100,Free,Everyone
MAPS_AND_NAVIGATION,4.5,6230,8700,"100,000",Paid,Everyone
LIFESTYLE,2.3,3,3900,100,Free,Everyone
FAMILY,5,4,4000,100,Free,Teen
FAMILY,3.6,5,53000,"1,000",Free,Everyone
BEAUTY,0,0,4900,100,Free,Everyone
FAMILY,3.9,137377,52000,"1,000,000",Free,Everyone
FAMILY,4.4,7461,23000,"1,000,000",Free,Everyone
LIFESTYLE,4.2,120,13000,"10,000",Free,Everyone
MEDICAL,4.8,17,30000,"1,000",Free,Everyone
FAMILY,4.3,39109,18000,"1,000,000",Free,Everyone
BUSINESS,4.2,5988,4100,"100,000",Free,Everyone
COMMUNICATION,4.4,10341,13000,"100,000",Free,Everyone
FAMILY,4.3,193,20000,"10,000",Free,Everyone
TOOLS,4,21,21000,"10,000",Free,Everyone
HEALTH_AND_FITNESS,1.4,45,12000,"1,000",Free,Everyone
COMICS,3.3,1476,18000,"100,000",Free,Teen
FAMILY,4.3,539,41000,"10,000",Free,Everyone
FAMILY,0,1,12000,0,Free,Everyone
NEWS_AND_MAGAZINES,4.6,30,14000,"1,000",Free,Everyone
FINANCE,4.7,289,6000,"1,000",Free,Everyone
FAMILY,4.2,540,17000,"10,000",Free,Everyone
COMICS,3.9,4496,42000,"100,000",Free,Everyone
BUSINESS,3.4,9,54000,"1,000",Free,Everyone
PRODUCTIVITY,4.3,247,11000,"10,000",Free,Everyone
BOOKS_AND_REFERENCE,4.8,123,37000,"1,000",Free,Everyone
PRODUCTIVITY,4.8,93,13000,"1,000",Free,Everyone
BOOKS_AND_REFERENCE,4.5,197,6500,"10,000",Free,Everyone
FAMILY,3.3,16,16000,100,Free,Everyone
FAMILY,4.2,5,19000,100,Free,Everyone
MAPS_AND_NAVIGATION,4.9,49,3300,100,Free,Everyone
PRODUCTIVITY,4.2,41,35000,"1,000",Free,Everyone
SPORTS,4.6,1238,6300,"100,000",Free,Everyone
FAMILY,4.1,205,12000,"10,000",Free,Everyone
FAMILY,4.6,12,5000,"1,000",Free,Everyone
COMMUNICATION,4,474,43000,"10,000",Free,Everyone
FAMILY,4.2,69,2900,"10,000",Free,Everyone
SOCIAL,5,2,4100,100,Free,Everyone
COMMUNICATION,4.1,29,8500,"10,000",Free,Everyone
BOOKS_AND_REFERENCE,3.7,4071,7000,"100,000",Free,Teen
SPORTS,4.1,142,19000,"100,000",Free,Everyone
FINANCE,3.8,103,16000,"1,000",Free,Everyone
FAMILY,4.7,12,14000,100,Free,Everyone
FAMILY,3.5,3347,5600,"100,000",Free,Everyone
FAMILY,4,983,36000,"100,000",Free,Everyone
BUSINESS,4.2,63,3200,"1,000",Free,Everyone
TOOLS,3.3,1988,7000,"100,000",Free,Everyone
TOOLS,3.7,29,2900,"10,000",Free,Everyone
TOOLS,3.4,3491,35000,"1,000,000",Free,Everyone
TOOLS,3.7,533,21000,"100,000",Free,Everyone
FAMILY,5,2,5800,100,Free,Everyone
COMMUNICATION,4.4,7,4700,"1,000",Free,Everyone
LIFESTYLE,5,15,20000,100,Free,Everyone
COMMUNICATION,4.8,6,3900,0,Free,Everyone
COMMUNICATION,4.4,7,12000,100,Free,Everyone
NEWS_AND_MAGAZINES,4.9,13,7800,100,Free,Everyone
FINANCE,4,967,24000,"100,000",Free,Everyone
GAME,4.4,4396,12000,"100,000",Free,Everyone
PHOTOGRAPHY,4.5,192851,4900,"10,000,000",Free,Everyone
LIFESTYLE,4.9,8418,3300,"100,000",Free,Everyone
FAMILY,4.4,9443,5400,"100,000",Free,Teen
PHOTOGRAPHY,4.4,3156484,2400,"100,000,000",Free,Everyone
SOCIAL,5,20,27000,100,Free,Teen
HEALTH_AND_FITNESS,4.8,787,22000,"1,000",Paid,Everyone
PERSONALIZATION,4.6,838,1200,"10,000",Free,Teen
FAMILY,4.3,2806,2500,"100,000",Free,Teen
FAMILY,3.8,66033,14000,"10,000,000",Free,Everyone
SPORTS,4.3,7557,6800,"100,000",Free,Everyone
PERSONALIZATION,4.3,44,1200,"1,000",Free,Teen
PHOTOGRAPHY,4.1,560,4900,"10,000",Free,Everyone
WEATHER,4.5,54090,5300,"1,000,000",Free,Everyone
FAMILY,4.2,3103,6500,"100,000",Free,Teen
FAMILY,3.8,48545,69000,"1,000,000",Free,Everyone
FAMILY,4.3,18,14000,"1,000",Free,Everyone
SPORTS,4.4,3451011,3400,"10,000,000",Free,Everyone
MAPS_AND_NAVIGATION,4.2,618562,50000,"10,000,000",Free,Everyone
SPORTS,4.2,4330,8100,"100,000",Free,Everyone
FAMILY,3.8,484226,1700,"10,000,000",Free,Teen
PHOTOGRAPHY,4.2,28390,18000,"1,000,000",Free,Everyone
COMICS,4,78,18000,"1,000",Free,Everyone
FAMILY,4.2,67,36000,"1,000",Free,Teen
PERSONALIZATION,4.3,1580,8100,"100,000",Free,Everyone
FAMILY,4.3,556929,5100,"10,000,000",Free,Teen
FAMILY,4.4,146,1600,"10,000",Free,Teen
GAME,4.7,1535581,61000,"10,000,000",Free,Teen
SOCIAL,4.1,2520,4100,"100,000",Free,Teen
FAMILY,4.5,559597,10000,"10,000,000",Free,Teen
SOCIAL,4.2,305367,3400,"10,000,000",Free,Everyone
GAME,4.3,128367,18000,"1,000,000",Free,Everyone
TOOLS,4.4,103909,3500,"1,000,000",Free,Everyone
FAMILY,4.5,76608,3400,"1,000,000",Free,Everyone 10+
GAME,4.3,275843,9100,"10,000,000",Free,Teen
FAMILY,0,2,15000,100,Free,Everyone
FAMILY,4.2,123309,14000,"10,000,000",Free,Everyone 10+
GAME,4,263907,3800,"10,000,000",Free,Everyone 10+
GAME,3.4,32,10000,"1,000",Paid,Everyone 10+
GAME,4.4,1849,26000,"10,000",Free,Everyone
FAMILY,3.8,63,3300,"10,000",Free,Teen
COMMUNICATION,3,39,15000,"10,000",Free,Everyone
COMMUNICATION,4.1,141,19000,"10,000",Free,Everyone
VIDEO_PLAYERS,4.4,3066,3700,"1,000,000",Free,Everyone
FAMILY,4.1,262,2100,"10,000",Free,Everyone
FAMILY,4.1,256,11000,"100,000",Free,Teen
FAMILY,4.1,28892,43000,"1,000,000",Free,Teen
GAME,4.5,634159,6900,"10,000,000",Free,Teen
FAMILY,4.1,32,40000,"10,000",Free,Everyone
HEALTH_AND_FITNESS,2.2,19,36000,"1,000",Free,Everyone
TOOLS,3.9,428,1500,"100,000",Free,Everyone
FAMILY,4,1542,37000,"10,000",Free,Everyone
FAMILY,4.3,105,22000,"1,000",Paid,Teen
FAMILY,3.9,17067,3300,"1,000,000",Free,Everyone
GAME,4,3322,2600,"100,000",Free,Mature 17+
HEALTH_AND_FITNESS,4.2,2509,34000,"1,000,000",Free,Mature 17+
GAME,4.2,7699,2900,"100,000",Free,Mature 17+
FAMILY,3.6,5,12000,"1,000",Free,Mature 17+
FAMILY,4.3,19,3700,"1,000",Free,Teen
FAMILY,0,3,17000,"1,000",Free,Teen
FAMILY,0,4,23000,"1,000",Free,Teen
FAMILY,4.4,447,17000,"100,000",Free,Mature 17+
FAMILY,2.6,17,5000,"1,000",Free,Everyone
GAME,4.1,29798,18000,"1,000,000",Free,Mature 17+
BUSINESS,0,6,33000,"1,000",Free,Everyone
TOOLS,3.5,412,26000,"1,000",Paid,Everyone
FAMILY,4.2,72,32000,"10,000",Free,Teen
LIFESTYLE,0,0,38000,0,Free,Everyone
LIFESTYLE,0,0,21000,0,Free,Everyone
FAMILY,3.7,3,41000,0,Free,Everyone
PHOTOGRAPHY,4.5,4724,1700,"10,000",Paid,Everyone
FAMILY,2.4,407,4300,"10,000",Free,Mature 17+
BUSINESS,0,8,9900,100,Free,Everyone
FAMILY,2.9,1073,5900,"100,000",Free,Everyone
GAME,4.2,63056,2700,"1,000,000",Free,Teen
BUSINESS,4.2,509,12000,"100,000",Free,Everyone
LIFESTYLE,4,3,16000,"1,000",Free,Everyone
SPORTS,2.6,64,19000,"10,000",Free,Everyone
TOOLS,4.4,7,2800,"1,000",Free,Everyone
AUTO_AND_VEHICLES,4.8,4,3600,100,Free,Everyone
SOCIAL,4.7,22,37000,"1,000",Free,Everyone
MEDICAL,4.4,643,4300,"10,000",Free,Everyone
MEDICAL,4.6,87,1700,100,Paid,Everyone
TOOLS,2.7,198,3100,"100,000",Free,Everyone
PHOTOGRAPHY,3.8,11,30000,"1,000",Free,Everyone
FAMILY,1.7,6,5200,100,Free,Everyone
LIFESTYLE,4.6,17,2800,"1,000",Free,Everyone
TOOLS,3.3,218,18000,"10,000",Free,Everyone
PHOTOGRAPHY,0,0,3400,0,Free,Everyone
NEWS_AND_MAGAZINES,0,41,41000,"1,000",Free,Everyone
LIFESTYLE,4.6,275,13000,"1,000",Paid,Everyone
FAMILY,2.3,50,6700,"10,000",Free,Everyone
PHOTOGRAPHY,4.5,81219,9800,"10,000,000",Free,Everyone
SOCIAL,0,6,14000,"1,000",Free,Mature 17+
PRODUCTIVITY,4.8,16,26000,"1,000",Free,Everyone
SOCIAL,0,4,22000,100,Free,Everyone
TOOLS,5,5,8700,"1,000",Free,Everyone
FAMILY,0,0,88000,100,Free,Everyone
VIDEO_PLAYERS,4.1,64,18000,"1,000",Free,Everyone
FAMILY,0,1,18000,100,Free,Everyone
FAMILY,0,5,1300,"1,000",Free,Everyone
AUTO_AND_VEHICLES,0,1,4500,0,Free,Everyone
PHOTOGRAPHY,0,0,7800,100,Free,Everyone
VIDEO_PLAYERS,0,0,23000,100,Free,Everyone
FOOD_AND_DRINK,0,0,70000,0,Free,Teen
FAMILY,4.9,16,47000,100,Free,Everyone
MAPS_AND_NAVIGATION,3,4,42000,"1,000",Free,Everyone
TOOLS,0,1,3700,0,Free,Everyone
SOCIAL,0,32,39000,"1,000",Free,Everyone
SOCIAL,4.8,111,22000,"1,000",Free,Everyone
AUTO_AND_VEHICLES,4.5,276,22000,"100,000",Free,Everyone
VIDEO_PLAYERS,3.4,694,12000,"10,000",Free,Everyone
SPORTS,0,7,14000,100,Free,Everyone
VIDEO_PLAYERS,0,8,4300,100,Free,Everyone
FAMILY,0,3,8500,100,Free,Everyone
BOOKS_AND_REFERENCE,0,13,6700,"1,000",Free,Everyone
PHOTOGRAPHY,4,35188,7500,"1,000,000",Free,Everyone
GAME,3.7,31883,88000,"1,000,000",Free,Teen
TOOLS,2.2,4,1100,100,Free,Everyone
TRAVEL_AND_LOCAL,4.8,89,8300,"1,000",Free,Everyone
SPORTS,0,6,5700,100,Free,Everyone
TRAVEL_AND_LOCAL,5,3,44000,100,Free,Everyone
FAMILY,0,8,11000,"1,000",Free,Everyone
BUSINESS,0,6,28000,100,Free,Everyone
TOOLS,0,0,40000,0,Free,Everyone
TRAVEL_AND_LOCAL,4.5,103,9100,"1,000",Free,Everyone
NEWS_AND_MAGAZINES,0,0,2100,100,Free,Everyone
GAME,4.3,101762,32000,"1,000,000",Free,Teen
PHOTOGRAPHY,3.8,28660,7800,"1,000,000",Free,Everyone
TRAVEL_AND_LOCAL,0,1,2400,0,Paid,Everyone
FAMILY,4.5,20101,53000,"100,000",Paid,Teen
GAME,4.5,10440,6000,"10,000",Paid,Teen
SHOPPING,0,28,25000,"1,000",Free,Everyone
HEALTH_AND_FITNESS,4.8,10,3300,0,Free,Everyone
PHOTOGRAPHY,4.5,267378,34000,"10,000,000",Free,Everyone
FINANCE,4.4,2017,3600,"100,000",Free,Everyone
NEWS_AND_MAGAZINES,0,2,6200,100,Free,Everyone
GAME,3.9,142693,68000,"1,000,000",Free,Teen
VIDEO_PLAYERS,4.3,47,19000,"1,000",Free,Teen
TOOLS,4.3,80,3600,"10,000",Free,Everyone
FAMILY,0,1,17000,0,Free,Everyone
PHOTOGRAPHY,4,2076,31000,"100,000",Free,Teen
NEWS_AND_MAGAZINES,0,1,18000,0,Free,Everyone
PHOTOGRAPHY,4.1,7118,6000,"1,000,000",Free,Everyone
MEDICAL,4.6,21187,29000,"1,000,000",Free,Everyone
LIFESTYLE,3.7,34079,77000,"1,000,000",Free,Everyone
VIDEO_PLAYERS,3.4,4334,42000,"100,000",Free,Everyone
TOOLS,4.5,1439,14000,"10,000",Free,Everyone
GAME,4.4,1644,29000,"10,000",Paid,Everyone
FOOD_AND_DRINK,0,1,5700,0,Free,Everyone
BUSINESS,4.4,1630,36000,"100,000",Free,Everyone
FAMILY,2.4,7,8900,100,Paid,Everyone
FAMILY,4.1,10758,5100,"100,000",Paid,Everyone 10+
PERSONALIZATION,4.6,2390099,19000,"100,000,000",Free,Teen
HEALTH_AND_FITNESS,4.6,9612,4300,"100,000",Free,Everyone
FAMILY,4.3,5442,62000,"10,000",Paid,Teen
GAME,4.3,205830,29000,"10,000,000",Free,Everyone
FAMILY,4.7,3049,7800,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,0,2,20000,0,Free,Everyone
SHOPPING,4.2,867,18000,"100,000",Free,Everyone
PHOTOGRAPHY,4.3,14453,14000,"1,000,000",Free,Everyone
MEDICAL,4.3,6079,9300,"100,000",Free,Everyone
PHOTOGRAPHY,3.9,129268,17000,"10,000,000",Free,Everyone
PRODUCTIVITY,4.7,167406,1400,"1,000,000",Free,Everyone
GAME,4.2,128579,16000,"1,000,000",Free,Everyone
GAME,4.1,389,4000,"10,000",Free,Teen
SHOPPING,4.6,8175,8300,"100,000",Free,Everyone
TOOLS,4.7,8114,9600,"100,000",Paid,Everyone
TOOLS,4.3,6,11000,100,Free,Everyone
MEDICAL,4.5,4027,20000,"100,000",Free,Everyone
SHOPPING,4.6,17180,14000,"1,000,000",Free,Everyone
HEALTH_AND_FITNESS,2.9,141,17000,"10,000",Free,Everyone
BEAUTY,4,2,15000,"1,000",Free,Everyone
SPORTS,3,26,13000,"1,000",Free,Everyone
BOOKS_AND_REFERENCE,3.9,286,11000,"10,000",Free,Everyone
SPORTS,0,0,46000,0,Free,Everyone
AUTO_AND_VEHICLES,4.8,27,11000,100,Free,Everyone
FAMILY,3.9,11,1600,"1,000",Free,Everyone
PHOTOGRAPHY,4,675,28000,"100,000",Free,Everyone
FAMILY,0,0,11000,0,Free,Mature 17+
FINANCE,0,0,4900,0,Free,Everyone
TRAVEL_AND_LOCAL,0,11,8600,"1,000",Free,Everyone
FAMILY,5,2,23000,0,Free,Everyone
TRAVEL_AND_LOCAL,0,0,24000,100,Free,Everyone
FINANCE,0,7,1600,100,Free,Everyone
FAMILY,0,23,8400,"1,000",Free,Everyone
TOOLS,4,2055,20000,"100,000",Free,Everyone
SOCIAL,0,24,44000,100,Free,Everyone
LIFESTYLE,5,2,88000,0,Free,Everyone
HEALTH_AND_FITNESS,0,0,4800,0,Free,Everyone
LIFESTYLE,0,0,32000,0,Free,Teen
PHOTOGRAPHY,4.5,42,25000,"1,000",Free,Everyone
FAMILY,4.8,12,27000,"1,000",Free,Everyone
LIFESTYLE,0,0,7300,0,Free,Everyone
BOOKS_AND_REFERENCE,4.6,53,14000,"1,000",Free,Everyone
AUTO_AND_VEHICLES,4.2,29,15000,"10,000",Free,Everyone
BUSINESS,0,94,16000,"1,000",Free,Everyone
COMMUNICATION,3.4,7,25000,"1,000",Free,Everyone
HEALTH_AND_FITNESS,2.6,219,14000,"10,000",Free,Everyone
HEALTH_AND_FITNESS,2.4,577,2900,"10,000",Free,Everyone
TRAVEL_AND_LOCAL,0,13,18000,100,Free,Everyone
SHOPPING,4.5,35479,35000,"1,000,000",Free,Everyone
FAMILY,4.6,7420,25000,"10,000",Paid,Teen
HEALTH_AND_FITNESS,3.3,10,14000,"1,000",Free,Everyone
FINANCE,4.1,58,6500,"10,000",Free,Everyone
TRAVEL_AND_LOCAL,4.6,19,5500,100,Free,Everyone
BUSINESS,3.9,91,28000,"1,000",Free,Everyone
SOCIAL,0,0,17000,0,Free,Teen
GAME,0,3,7300,0,Free,Everyone
FAMILY,0,3,24000,0,Free,Everyone
FOOD_AND_DRINK,0,3,2100,100,Free,Everyone
FOOD_AND_DRINK,0,3,24000,100,Free,Everyone
FINANCE,4,5055,2800,"100,000",Free,Everyone
SOCIAL,3.4,3640,7200,"100,000",Free,Mature 17+
BUSINESS,4.5,1819,8600,"100,000",Free,Everyone
FINANCE,4,180,2300,"10,000",Free,Everyone
NEWS_AND_MAGAZINES,5,22,12000,"1,000",Free,Everyone
BUSINESS,3.6,16,70000,"1,000",Free,Everyone
LIFESTYLE,3.5,43,34000,"10,000",Free,Everyone
FAMILY,4.6,2312084,2600,"100,000,000",Free,Teen
BUSINESS,4.9,23,35000,"1,000",Free,Everyone
DATING,3.7,66,24000,"10,000",Free,Mature 17+
BUSINESS,5,3,88000,100,Free,Everyone
BUSINESS,4,76,7000,"10,000",Free,Everyone
LIFESTYLE,3.9,77,3900,"10,000",Free,Everyone
FINANCE,5,2,3800,100,Free,Everyone
BUSINESS,4,282,26000,"10,000",Free,Everyone
GAME,0,0,5000,0,Paid,Everyone
TOOLS,0,5,4700,"1,000",Free,Everyone
FAMILY,4.9,7,5600,"1,000",Free,Everyone
FINANCE,4.4,337,5300,"10,000",Free,Everyone
SOCIAL,3.6,284795,2200,"10,000,000",Free,Mature 17+
BUSINESS,4.7,45,26000,"1,000",Free,Everyone
FAMILY,4.3,12,5600,"1,000",Free,Everyone
SPORTS,3.9,5644,26000,"1,000,000",Free,Everyone
SOCIAL,4.5,63765,8600,"1,000,000",Free,Mature 17+
DATING,4.2,313769,21000,"10,000,000",Free,Mature 17+
GAME,4.6,12,4800,0,Free,Everyone
DATING,4.1,305737,15000,"10,000,000",Free,Mature 17+
LIFESTYLE,4.3,1118201,20000,"10,000,000",Free,Mature 17+
BOOKS_AND_REFERENCE,4.6,899010,20000,"10,000,000",Free,Everyone
PRODUCTIVITY,0,0,5500,0,Free,Everyone
PRODUCTIVITY,0,0,5700,0,Paid,Everyone
SOCIAL,4.2,1259723,11000,"10,000,000",Free,Mature 17+
FAMILY,4.6,181961,4700,"10,000,000",Free,Everyone 10+
FAMILY,4.5,205914,4100,"10,000,000",Free,Everyone
BOOKS_AND_REFERENCE,4.4,341234,6900,"10,000,000",Free,Everyone 10+
COMMUNICATION,4.2,1042170,12000,"10,000,000",Free,Everyone
BOOKS_AND_REFERENCE,4.5,42729,5900,"1,000,000",Free,Everyone
TOOLS,4,29944,2200,"1,000,000",Free,Everyone
GAME,4.2,212067,7100,"10,000,000",Free,Everyone
GAME,4.7,155694,7900,"1,000,000",Free,Teen
DATING,4.1,285838,25000,"10,000,000",Free,Mature 17+
FAMILY,4.4,344383,26000,"10,000,000",Free,Everyone
FINANCE,4.3,129305,4900,"1,000,000",Free,Everyone
FAMILY,4.6,104676,25000,"1,000,000",Free,Everyone
SHOPPING,4.2,4099,8300,"100,000",Free,Everyone
SHOPPING,4,4722,6000,"100,000",Free,Everyone
SHOPPING,2.3,69,3000,"10,000",Free,Everyone
GAME,4.5,501,19000,"10,000",Free,Teen
FAMILY,3.6,226,4100,"10,000",Free,Everyone
GAME,4.4,17,6000,100,Paid,Everyone
GAME,3.9,20,4600,"10,000",Free,Everyone
FAMILY,3.9,13,26000,100,Free,Everyone
HEALTH_AND_FITNESS,4.8,38,4400,100,Free,Everyone
FAMILY,4.2,16,10000,"1,000",Free,Everyone
GAME,3.7,11,5000,"1,000",Free,Everyone
PRODUCTIVITY,4,616,16000,"10,000",Free,Everyone
BEAUTY,0,1,22000,100,Free,Everyone
GAME,1,1,8100,"1,000",Free,Everyone
GAME,0,1,21000,100,Free,Everyone
FAMILY,4.4,103,13000,"10,000",Free,Everyone
TOOLS,4.2,4010,4800,"100,000",Free,Everyone
GAME,4.7,325,6100,"10,000",Free,Teen
FAMILY,3.6,35121,4300,"1,000,000",Free,Everyone
FAMILY,0,1,6200,100,Free,Everyone
GAME,4.1,341,3500,"10,000",Free,Teen
VIDEO_PLAYERS,3.3,381023,2400,"10,000,000",Free,Everyone
COMMUNICATION,0,0,38000,0,Free,Teen
GAME,0,0,9500,100,Free,Teen
FAMILY,5,3,2000,100,Free,Mature 17+
PERSONALIZATION,4.3,26601,17000,"1,000,000",Free,Everyone
SHOPPING,4.7,55,6800,100,Free,Everyone
SOCIAL,0,2,1100,100,Free,Everyone
VIDEO_PLAYERS,0,414,3700,"100,000",Free,Mature 17+
GAME,0,3,2600,100,Free,Teen
LIFESTYLE,0,0,4800,0,Free,Everyone
FAMILY,0,0,7800,0,Free,Teen
FAMILY,4,68664,22000,"10,000,000",Free,Everyone
BUSINESS,0,3,1500,0,Free,Everyone
GAME,4.4,524467,9600,"10,000,000",Free,Teen
GAME,4.6,17,2400,100,Paid,Teen
BUSINESS,5,3,55000,0,Free,Everyone
GAME,4.3,52199,3700,"1,000,000",Free,Teen
FAMILY,4.3,6333,21000,"1,000,000",Free,Everyone
BUSINESS,0,1,96000,0,Free,Everyone
FAMILY,3.8,4,1100,100,Paid,Everyone
FAMILY,4.1,956,12000,"100,000",Free,Teen
SPORTS,4.6,969,13000,"10,000",Free,Everyone
FAMILY,4,1469,4200,"100,000",Free,Everyone
GAME,4.7,2066,11000,"100,000",Free,Teen
TOOLS,3.6,1166,18000,"100,000",Free,Everyone
GAME,4.5,26744,3000,"100,000",Free,Teen
PHOTOGRAPHY,4,802,14000,"100,000",Free,Everyone
GAME,4.1,1686,72000,"100,000",Free,Teen
LIFESTYLE,4,41747,54000,"1,000,000",Free,Everyone
LIFESTYLE,3.8,19221,12000,"1,000,000",Free,Everyone
COMMUNICATION,0,6,37000,"1,000",Free,Teen
FOOD_AND_DRINK,4.5,2448,6500,"100,000",Free,Everyone
LIFESTYLE,2.8,17,6600,"1,000",Free,Everyone
NEWS_AND_MAGAZINES,0,19,50000,"1,000",Free,Everyone
TOOLS,4.2,928,4300,"10,000",Paid,Everyone
LIFESTYLE,4.8,33,7600,"1,000",Free,Everyone
LIFESTYLE,5,1,5500,0,Free,Everyone
FAMILY,5,13,94000,100,Free,Everyone
BUSINESS,0,1,35000,0,Free,Everyone
PERSONALIZATION,0,1,55000,0,Paid,Everyone
TOOLS,0,4,11000,100,Free,Everyone
TOOLS,4.3,534,12000,"100,000",Free,Everyone
PHOTOGRAPHY,4.3,20,21000,"1,000",Free,Everyone
PERSONALIZATION,4.5,248,27000,"10,000",Free,Mature 17+
FOOD_AND_DRINK,4.5,41,5300,100,Free,Teen
TOOLS,5,6,30000,100,Free,Everyone
SOCIAL,3.8,5793284,10000,"100,000,000",Free,Mature 17+
FAMILY,4.4,634,11000,"100,000",Free,Everyone
LIFESTYLE,5,19,9800,"1,000",Free,Everyone
FAMILY,4.7,39,68000,"1,000",Free,Everyone
PRODUCTIVITY,0,0,3800,0,Free,Everyone
SOCIAL,4.7,549,33000,"10,000",Free,Teen
HEALTH_AND_FITNESS,2.2,4,24000,"1,000",Free,Everyone
SOCIAL,4.6,308,35000,"10,000",Free,Everyone
LIFESTYLE,4.6,9,20000,"1,000",Free,Everyone
LIFESTYLE,4.7,29,3400,"1,000",Free,Everyone
VIDEO_PLAYERS,4.6,277,2500,"10,000",Free,Everyone
FAMILY,4.4,30,32000,"1,000",Free,Everyone
FAMILY,3.8,125,5800,"10,000",Free,Everyone
FAMILY,3.6,445,18000,"10,000",Free,Everyone
LIFESTYLE,4.9,301,20000,"10,000",Free,Everyone
FAMILY,4.8,160,32000,"10,000",Free,Everyone
BUSINESS,0,0,6900,0,Paid,Everyone
FAMILY,4.4,150,12000,"10,000",Free,Everyone
BUSINESS,5,8,17000,100,Free,Everyone
FAMILY,4.8,100,50000,"1,000",Free,Everyone
FINANCE,0,1,19000,100,Free,Everyone
EVENTS,0,1,55000,100,Free,Everyone
FAMILY,4.6,106,1000,"10,000",Free,Everyone
LIFESTYLE,5,10,2000,"1,000",Free,Everyone
FAMILY,4.6,222,7500,"10,000",Free,Everyone
FINANCE,5,4,16000,0,Free,Everyone
COMMUNICATION,0,0,10000,0,Free,Everyone
LIFESTYLE,4,4160,1100,"100,000",Free,Everyone
FAMILY,4.3,616,81000,"10,000",Free,Teen
GAME,4.5,415,15000,"10,000",Free,Mature 17+
FAMILY,4,2614,13000,"100,000",Free,Mature 17+
FAMILY,3.2,304,20000,"10,000",Free,Teen
FAMILY,4.6,2683,7100,"10,000",Free,Mature 17+
FAMILY,4.2,3379,4500,"100,000",Free,Mature 17+
COMICS,4.8,33783,1300,"1,000,000",Free,Teen
COMICS,3,28447,10000,"1,000,000",Free,Teen
GAME,4.3,125,29000,"1,000",Free,Teen
MAPS_AND_NAVIGATION,3.9,230,20000,"10,000",Free,Everyone
COMICS,3.2,1462,8100,"100,000",Free,Mature 17+
FAMILY,3.9,8419,3800,"100,000",Free,Teen
FAMILY,4.8,4,1600,0,Paid,Teen
COMICS,3.5,4205,6100,"100,000",Free,Teen
GAME,4.4,1563,4900,"10,000",Free,Teen
GAME,4.1,355,20000,"10,000",Free,Teen
FAMILY,4.2,1901,15000,"100,000",Free,Mature 17+
FAMILY,4.7,6073,9300,"100,000",Free,Mature 17+
TOOLS,4,9,12000,"1,000",Free,Everyone
COMICS,4.4,190,3900,"10,000",Free,Everyone
FAMILY,4.2,45,61000,"1,000",Free,Teen
SHOPPING,5,21,5800,100,Free,Everyone
PHOTOGRAPHY,3.5,52,5000,"10,000",Free,Everyone
COMICS,3.8,7326,4400,"100,000",Free,Adults only 18+
PHOTOGRAPHY,0,4,9400,100,Paid,Everyone
FAMILY,4.5,1318,3300,"10,000",Free,Teen
TRAVEL_AND_LOCAL,4.1,98,6400,"1,000",Free,Everyone
